0.34251827,0.33194208,0.42120677,0.46252495,0.3991667,0.56964976,0.3902797,0.9269456,0.9888263,0.22185248,0.064398825,0.925363,0.3968174,0.95234185,0.89297396,0.4376107,0.07226765,0.2063871,0.52303916,0.7242032,0.7389757,0.28172225,0.21562022,0.98432374,0.683887,0.8462943,0.9779879,0.7778576,0.81575316,0.7873616,0.18961865,0.9504389,0.9910214,0.5836082,0.3388942,0.6536948,0.9459074,0.69519436,0.62752634,0.548367,0.9129242,0.7781362,0.25863892,0.6885871,0.34970278,0.23195565,0.90819556,0.7525204,0.25429207,0.5774037,0.51398575,0.059257865,0.25289476,0.55234295,0.3984223,0.044694662,0.84523016,0.12662709,0.8142677,0.4882024,0.023990333,0.8383588,0.54682153,0.21009088,0.8361956,0.68764824,0.17173523,0.94306,0.067135036,0.68379974,0.30249745,0.6729903,0.23067015,0.4344828,0.7370549,0.46841913,0.7025626,0.8697135,0.88469774,0.27340227,0.41564155,0.11112821,0.38919735,0.7180298,0.572642,0.11602068,0.5743906,0.6903253,0.03072083,0.7058729,0.13080484,0.4160974,0.60674715,0.09872198,0.9567728,0.8440288,0.26227397,0.19737542,0.0025336146,0.7322592,0.9486759,0.008334696,0.08209765,0.5720147,0.2627564,0.593055,0.55053276,0.33055085,0.6101856,0.06531125,0.959007,0.36860937,0.50465024,0.7341871,0.74965227,0.22768271,0.91259074,0.73750305,0.013644576,0.6289766,0.8060084,0.27161855,0.7235577,0.860921,0.3887176,0.60712624,0.72397214,0.080188096,0.9959664,0.717387,0.38211757,0.74646884,0.7254255,0.5665377,0.8921913,0.24534416,0.76209664,0.7935851,0.13748533,0.009301186,0.57002693,0.35488647,0.62357056,0.7248525,0.27725053,0.13575351,0.7445773,0.9025071,0.6067265,0.0017967224,0.5984333,0.0922873,0.36774123,0.7873386,0.9239233,0.5368515,0.80151194,0.7281659,0.12587607,0.42637223,0.5922917,0.9781842,0.15883505,0.66150916,0.6204082,0.272965,0.019044936,0.5305781,0.22047818,0.14222056,0.89356977,0.1999687,0.88312,0.16848779,0.41970992,0.54427373,0.7910109,0.78699374,0.42124695,0.6942164,0.9039494,0.033682585,0.15994269,0.4137069,0.4842682,0.58397526,0.5707534,0.85209167,0.024499059,0.1696083,0.68699086,0.895125,0.849701,0.792307,0.44771147,0.79035664,0.93435514,0.2572279,0.4276147,0.14669353
0.54500043,0.2579785,0.45763588,0.8492036,0.82400525,0.34620214,0.33391595,0.28567648,0.62643576,0.8248799,0.67042494,0.4896015,0.17692316,0.12690544,0.9019212,0.09186995,0.7221547,0.83219266,0.62998056,0.20489019,0.079687655,0.7749123,0.49514234,0.7213821,0.82610816,0.63475686,0.10220617,0.95103776,0.14118814,0.79441404,0.2736299,0.06546223,0.9382264,0.5642284,0.73136175,0.6035638,0.16986895,0.50690174,0.8704264,0.33546424,0.87828064,0.5331204,0.59271073,0.5112242,0.46685195,0.50991255,0.50726646,0.17263943,0.0007403493,0.9277379,0.91394174,0.557127,0.14387721,0.25808936,0.6356713,0.40481985,0.024911225,0.7343086,0.15798867,0.10841203,0.19265741,0.6667589,0.52157104,0.670955,0.6952266,0.15206784,0.25264823,0.9729203,0.92143047,0.22305578,0.4365226,0.29359287,0.39522243,0.85999644,0.24105537,0.45028222,0.8859473,0.61230004,0.8471968,0.88104814,0.25836176,0.94977313,0.9580821,0.2291485,0.41227305,0.88753426,0.98948944,0.9396017,0.006126523,0.5567099,0.64020365,0.09682858,0.80733997,0.7169048,0.15431404,0.28121758,0.4609071,0.25789398,0.4277596,0.1350897,0.20055509,0.7834888,0.06699675,0.10816491,0.56909555,0.9549832,0.52963436,0.6286113,0.2676044,0.69070125,0.78135353,0.8560553,0.4028862,0.65614283,0.28584433,0.6887863,0.8580779,0.16259468,0.74262214,0.31639075,0.79869825,0.7083498,0.041327298,0.59059113,0.3260665,0.70970416,0.4571839,0.62592614,0.5561769,0.79893285,0.7833128,0.13693088,0.3448056,0.0652501,0.48383147,0.18807155,0.3135122,0.6155789,0.0354231,0.8939402,0.44695437,0.6431456,0.14628905,0.06356037,0.42324156,0.21643686,0.5478294,0.7946766,0.097688496,0.7441429,0.49900848,0.8076437,0.77318376,0.23160535,0.033846557,0.96877795,0.9812003,0.96794015,0.2337718,0.24785888,0.92049295,0.20215583,0.5590242,0.08221418,0.7350015,0.7209981,0.89407337,0.8655377,0.53684634,0.7859963,0.2623136,0.47169948,0.37226534,0.11428505,0.35122877,0.37378937,0.40175503,0.9589587,0.079334974,0.058374166,0.703681,0.7860924,0.36147708,0.3017612,0.49355716,0.349056,0.6465038,0.046930432,0.62519664,0.73445106,0.049080014,0.37895405,0.9277416,0.58861315,0.55549604,0.38618338,0.049749196,0.08865005,0.48812115,0.07916671
0.48037446,0.4065315,0.17882955,0.11611897,0.22558683,0.21675014,0.58200586,0.5229149,0.85745484,0.46307182,0.4271055,0.64565444,0.26191056,0.2674262,0.8847398,0.23712075,0.25214398,0.63151145,0.23728883,0.32903767,0.1046114,0.8722348,0.8608139,0.5078592,0.7511019,0.48483175,0.5703558,0.63335675,0.26873994,0.97844064,0.95910907,0.34518248,0.2124592,0.7007264,0.996589,0.25355697,0.5449501,0.27916723,0.7740619,0.9650454,0.10098487,0.5725662,0.7065768,0.5608495,0.08545607,0.11698085,0.30184674,0.83313775,0.7047735,0.92941636,0.72069323,0.6093042,0.07237452,0.7213382,0.78099966,0.7126203,0.46579605,0.48575318,0.5229671,0.4838034,0.65573096,0.7043374,0.323009,0.25231874,0.7871072,0.56176776,0.9357371,0.26030225,0.49990946,0.5380668,0.23090601,0.11477411,0.5969948,0.9617065,0.73783827,0.90709466,0.32640743,0.6108121,0.768125,0.4407763,0.85989535,0.99496835,0.3303622,0.652694,0.45920527,0.10768318,0.36724395,0.035821915,0.70917785,0.1074214,0.14869827,0.9641448,0.787239,0.7557647,0.35623443,0.6284157,0.68987006,0.38223273,0.33508354,0.551468,0.34582537,0.6715236,0.70154345,0.11527258,0.7742822,0.07611114,0.8913382,0.9673532,0.7243733,0.9394289,0.4379009,0.27421653,0.9345797,0.81418025,0.62717295,0.9488035,0.6058651,0.54363,0.46467334,0.4527204,0.24312693,0.41782665,0.64190227,0.48848754,0.89243716,0.6084347,0.10573065,0.5394718,0.6694199,0.622565,0.29808015,0.9802169,0.55172765,0.53468084,0.8541317,0.055180073,0.8403702,0.5228971,0.58826756,0.06562954,0.46089417,0.2025888,0.36770266,0.27414268,0.7956364,0.98192495,0.71465003,0.7393413,0.5544564,0.89657784,0.3234411,0.25822872,0.9533386,0.7476221,0.819357,0.22310847,0.428721,0.06488162,0.7754638,0.93316,0.29909635,0.5419928,0.7246048,0.3385383,0.8813974,0.55961716,0.9955231,0.22602606,0.33056033,0.7836517,0.4732725,0.09870446,0.7483185,0.6977846,0.60331154,0.8058212,0.7428032,0.88039505,0.014955819,0.9206492,0.42869198,0.86469483,0.87102044,0.75920993,0.56779504,0.07158935,0.016695261,0.68317556,0.026528,0.7467922,0.9939177,0.31022733,0.67091596,0.38664424,0.61211854,0.58472157,0.35952318,0.83906525,0.38394064,0.8743725
0.74055696,0.94387996,0.7626252,0.76490134,0.86373806,0.96585375,0.82269746,0.48357815,0.055640876,0.663428,0.27665526,0.5112226,0.21276468,0.37647605,0.58508873,0.5373142,0.5550376,0.6900483,0.1830591,0.51314783,0.7018536,0.32165343,0.099915326,0.7856944,0.068750024,0.7090844,0.18796384,0.18581092,0.029719472,0.32234114,0.35884446,0.015249908,0.54859257,0.7042931,0.94837254,0.51255953,0.5181387,0.62714905,0.15488976,0.6689412,0.8330067,0.21225077,0.924151,0.7221624,0.08496863,0.2881139,0.2586909,0.7056863,0.09873372,0.10001367,0.33066487,0.33191442,0.8487979,0.15994424,0.5780927,0.29053032,0.5928795,0.4586838,0.8050535,0.8400289,0.7089434,0.5190104,0.26828623,0.46714795,0.49412018,0.28534812,0.27555627,0.56549895,0.5623056,0.6695258,0.48923767,0.5253936,0.7311222,0.8774971,0.755953,0.7701839,0.41668975,0.10732216,0.97313565,0.64970946,0.34126997,0.5052885,0.36578554,0.008972704,0.3931322,0.9488195,0.9426887,0.74260116,0.15441638,0.4913876,0.23911709,0.73886555,0.6777739,0.6295596,0.45790994,0.45802957,0.91909647,0.2425412,0.6869333,0.97286004,0.6004435,0.78421587,0.8962727,0.102078915,0.021746635,0.9712089,0.62897414,0.9526157,0.19219464,0.41253537,0.3197137,0.6335052,0.16534567,0.30278045,0.42608225,0.07528591,0.92765254,0.35353416,0.48738915,0.73511094,0.60357356,0.026307404,0.9500514,0.27279317,0.8174224,0.08519167,0.11079711,0.9100007,0.41243416,0.36362278,0.863047,0.82467043,0.6228577,0.69950306,0.8807434,0.7263788,0.9976911,0.20169413,0.96981543,0.856207,0.47104132,0.3812548,0.19756567,0.11042464,0.78009653,0.9842092,0.035483897,0.8876226,0.4940008,0.59772265,0.306808,0.2213412,0.32064164,0.14611018,0.17098844,0.10905832,0.92980206,0.40225738,0.076150596,0.46194714,0.14742571,0.25678188,0.02653569,0.5748147,0.501985,0.48265624,0.32015228,0.35974216,0.29023075,0.051005304,0.5188332,0.5155131,0.9637626,0.6573627,0.16921836,0.16528636,0.20122945,0.31179887,0.20816702,0.11224282,0.54500866,0.7024083,0.52284217,0.35988045,0.533936,0.33260447,0.09494865,0.14296651,0.11801547,0.12073916,0.376014,0.4421239,0.68254465,0.05377412,0.4601454,0.8959894,0.7021707,0.54040843,0.99983364,0.6040023
0.61194694,0.66039294,0.8140889,0.1340726,0.51642585,0.8525104,0.292345,0.5824005,0.8522938,0.023023844,0.16203135,0.35992038,0.6815655,0.36867136,0.37648982,0.67609566,0.29584658,0.79663,0.8742439,0.25445092,0.39756238,0.89922774,0.021551311,0.6771489,0.49394608,0.7718959,0.29600734,0.1005491,0.6336318,0.87313694,0.51042074,0.7448135,0.19954067,0.46449494,0.98198,0.5403021,0.6326502,0.8720601,0.9776557,0.7007175,0.5730505,0.903116,0.94491786,0.5824014,0.59792763,0.71034694,0.98654497,0.161201,0.6155754,0.13070095,0.91704416,0.10013056,0.03919816,0.59311485,0.3697167,0.08090049,0.39597547,0.55518496,0.5330948,0.48300433,0.86339605,0.42368674,0.67974544,0.37198055,0.014354944,0.44503254,0.09705955,0.7948019,0.34731692,0.26333863,0.4665804,0.20626897,0.153489,0.5543988,0.20125741,0.9004096,0.7197287,0.36028326,0.07153356,0.27811426,0.38546395,0.076978564,0.13327503,0.7541446,0.21625823,0.8140004,0.2586041,0.58742195,0.47775227,0.6172271,0.59628725,0.12224257,0.8763027,0.90095794,0.7095289,0.52996075,0.98281,0.31991607,0.47524947,0.31327897,0.17134082,0.85845256,0.30008262,0.027844131,0.43427795,0.42301118,0.6408237,0.45228773,0.61501294,0.23044819,0.4289624,0.7424435,0.62512773,0.79106563,0.011984885,0.5998884,0.33799028,0.23121804,0.6530721,0.33567327,0.9637898,0.33835983,0.825384,0.3618093,0.022652388,0.2894572,0.7672581,0.5346075,0.8943239,0.29858,0.4010036,0.023187876,0.5204908,0.51830566,0.45868856,0.595358,0.78757113,0.16627407,0.8737736,0.87465674,0.9391999,0.4752254,0.19929194,0.38302654,0.7942934,0.5410959,0.73030025,0.12570024,0.4840681,0.275899,0.76682866,0.46408886,0.6668305,0.03015691,0.21790928,0.3586555,0.06298721,0.048502743,0.36488944,0.7602466,0.04597789,0.19916612,0.44999236,0.53380156,0.9678177,0.74519914,0.7398571,0.8897041,0.7618246,0.19587445,0.20526212,0.15401441,0.62056917,0.8859681,0.9178648,0.8350741,0.47088784,0.9713765,0.6522352,0.34770572,0.40879256,0.33902425,0.7039149,0.902188,0.39425886,0.94375855,0.42608595,0.40030432,0.7659664,0.032146573,0.739037,0.806411,0.16443002,0.7542201,0.58673733,0.5289672,0.35437566,0.8863207,0.9429364,0.6099443
0.25666046,0.6683846,0.43855357,0.76832896,0.057926178,0.60894626,0.9606106,0.5999981,0.8153827,0.11837846,0.9365209,0.54242975,0.36514628,0.6952923,0.81130755,0.5104278,0.21649164,0.9981244,0.048733592,0.4984858,0.5361831,0.40177327,0.38615942,0.15696138,0.14985716,0.78983223,0.42416656,0.664139,0.2419715,0.8818129,0.94002444,0.61314136,0.8597717,0.21867752,0.33261967,0.08741319,0.7965771,0.6535489,0.4893384,0.8106983,0.17106485,0.9358552,0.17203861,0.5781736,0.32488507,0.9374925,0.30703634,0.3000707,0.36908317,0.69831795,0.14957821,0.87018174,0.71591145,0.13537359,0.3415808,0.46186996,0.7651763,0.06618923,0.50788075,0.30934447,0.9250967,0.21585596,0.23343396,0.82282215,0.80737036,0.52766323,0.01596868,0.9397465,0.5004018,0.69398075,0.2885254,0.31206745,0.793832,0.6579771,0.05239135,0.9456229,0.44264328,0.16147304,0.95420885,0.54944986,0.1598211,0.096134126,0.6933622,0.51726705,0.36640996,0.6790152,0.19094926,0.8016069,0.63167757,0.902484,0.59326315,0.77833855,0.1790976,0.42153758,0.44506484,0.1691469,0.47558993,0.32731408,0.84708977,0.039417148,0.27501935,0.1149832,0.5185272,0.87699205,0.53584594,0.9364541,0.64149857,0.20613545,0.8009068,0.63206166,0.063620746,0.040559053,0.033391714,0.7018239,0.1712308,0.686833,0.30527657,0.036753654,0.23143351,0.35386992,0.97849494,0.5311219,0.9115148,0.8147497,0.8976426,0.38534588,0.5224053,0.26564944,0.8437755,0.9368055,0.06688893,0.19351697,0.9245293,0.31237936,0.6656371,0.1424585,0.5349692,0.53156155,0.38422835,0.32370073,0.1467008,0.18894535,0.15767413,0.018660724,0.3056442,0.7795488,0.042188406,0.9099133,0.8841828,0.78915447,0.5623439,0.96262217,0.18264776,0.34269512,0.97726816,0.5433407,0.8820287,0.7633442,0.96559644,0.32997727,0.13049674,0.19719529,0.7465766,0.29694128,0.20730585,0.8838928,0.55370176,0.300174,0.19615585,0.54081076,0.3061608,0.6190386,0.9621706,0.24582446,0.2561282,0.18312693,0.7518951,0.5070892,0.441926,0.27229,0.14080739,0.82782936,0.5129672,0.37875128,0.44286764,0.05758661,0.59664154,0.23894149,0.48114628,0.6773199,0.27569824,0.17533815,0.3112474,0.5052775,0.44716597,0.4555652,0.094103396,0.029236376,0.7149948,0.83943695
0.36571866,0.94593453,0.6635621,0.47757286,0.99076843,0.9897078,0.14314616,0.00917691,0.6027415,0.5724405,0.34311664,0.633228,0.57642436,0.9220498,0.924392,0.7071869,0.7591507,0.6061017,0.037870347,0.53849643,0.4192714,0.3450262,0.66456294,0.4624378,0.92873484,0.6202907,0.7283038,0.29703712,0.3681957,0.5418686,0.47871584,0.16493583,0.7607913,0.37788063,0.7897306,0.5088868,0.6047892,0.10883349,0.6839945,0.63907266,0.8086975,0.46746886,0.4118058,0.36310607,0.8590168,0.93542826,0.412656,0.9741739,0.30603826,0.5838676,0.5994563,0.41337395,0.5714869,0.99086314,0.78821266,0.061882794,0.06998736,0.4430601,0.5980554,0.20113117,0.1665988,0.21523523,0.40511334,0.11349505,0.6072098,0.79275733,0.041499794,0.633204,0.2482478,0.5337253,0.24560112,0.01651156,0.8329687,0.36229485,0.9600186,0.66227835,0.58357805,0.044099987,0.27478242,0.57847327,0.5552823,0.91027635,0.90277636,0.13969177,0.710887,0.7017269,0.037648022,0.6684437,0.1408574,0.4028539,0.9922149,0.6194991,0.3022992,0.6832478,0.34445095,0.4726346,0.19948381,0.3338396,0.87467486,0.2691614,0.24322534,0.4424644,0.03737575,0.77435875,0.07602596,0.37230963,0.20966464,0.7163889,0.2046361,0.7611886,0.71624994,0.29979944,0.9808255,0.681548,0.059880674,0.35339922,0.52355933,0.37700897,0.46238226,0.23494875,0.33066344,0.3302306,0.27693743,0.5787486,0.5125017,0.025161445,0.39815158,0.4488753,0.15332466,0.6893093,0.7939905,0.76155007,0.8338625,0.45242298,0.1755377,0.6702787,0.8204744,0.74531794,0.5122512,0.8766676,0.50493133,0.49638742,0.8563149,0.816464,0.1526385,0.18016249,0.6135751,0.6488121,0.8692613,0.36601585,0.16253018,0.042433918,0.46427637,0.31228644,0.28681988,0.24729359,0.9651392,0.2449497,0.46385193,0.52000463,0.005255699,0.7913507,0.32439178,0.107481,0.33875686,0.6033501,0.46910143,0.86535764,0.28515297,0.8321055,0.8197239,0.94176817,0.6078531,0.97684073,0.58647996,0.0009301305,0.6739754,0.6696831,0.97712696,0.91441756,0.1892305,0.16091424,0.86441886,0.3957786,0.77907354,0.17038053,0.9371242,0.5452502,0.84247565,0.15996802,0.58183503,0.8744953,0.79071766,0.46682787,0.83212036,0.75313354,0.6595164,0.6351434,0.8199704,0.6251169
0.48267442,0.5887577,0.18833518,0.30578136,0.7756397,0.6816583,0.16902,0.22778165,0.2829306,0.042251408,0.31306094,0.9970631,0.7226553,0.6101512,0.5913799,0.58103555,0.90253437,0.20360851,0.89233685,0.99887854,0.72327775,0.9956174,0.89081955,0.94500434,0.32962227,0.7802978,0.43364894,0.72912276,0.2085591,0.14703465,0.9078875,0.34846383,0.286551,0.72846276,0.5548208,0.21930999,0.50009054,0.63919437,0.44126457,0.64923316,0.037150145,0.12326068,0.9391228,0.11584824,0.5560135,0.81806135,0.6271935,0.050218582,0.090251744,0.016774535,0.83915824,0.84095544,0.2916667,0.5324338,0.46133167,0.7698759,0.19644141,0.6889147,0.5301238,0.60470563,0.30257148,0.831082,0.36313373,0.4951918,0.76293415,0.69897145,0.032989323,0.77069575,0.15825677,0.72961247,0.109461546,0.8978061,0.7157334,0.34670007,0.5815693,0.18789732,0.8216688,0.26842576,0.29654455,0.8730809,0.04480344,0.23739535,0.983078,0.9643608,0.7357313,0.0033429265,0.55011356,0.6232203,0.32018542,0.23307252,0.41026872,0.24190998,0.44910038,0.5934345,0.9004833,0.25319278,0.12897348,0.77276486,0.556133,0.7690902,0.3627445,0.6202657,0.4317739,0.22323382,0.25550586,0.9870462,0.64669085,0.43526393,0.005435288,0.82209486,0.39179188,0.90002245,0.6709457,0.04304236,0.6169879,0.39729202,0.91163296,0.55598015,0.113884866,0.80508167,0.21784514,0.8659138,0.7677778,0.52475935,0.41173697,0.34026384,0.55992246,0.6220266,0.4855411,0.6987331,0.48955876,0.6484485,0.82130957,0.04434073,0.8754655,0.18323684,0.6283531,0.7070709,0.7862643,0.89586306,0.6441463,0.2647313,0.02591449,0.6819891,0.31755102,0.49826002,0.37725323,0.3087747,0.43473238,0.8605296,0.8763899,0.95757514,0.43355364,0.29807436,0.3573135,0.5081029,0.6833302,0.421749,0.009352267,0.09447104,0.72124773,0.5688862,0.15159905,0.060365736,0.18598777,0.52784806,0.59966004,0.049888372,0.68697846,0.8108457,0.43726498,0.5220532,0.53511435,0.15115428,0.3172453,0.17660677,0.36324024,0.4390654,0.8052619,0.5189395,0.55239004,0.67208946,0.9950276,0.15486443,0.71680665,0.045589507,0.622773,0.24428093,0.57694197,0.5294107,0.19849277,0.20771581,0.072906494,0.17951518,0.88050085,0.7330652,0.27657175,0.9432855,0.39319336,0.22405815
0.48202056,0.12832522,0.23235738,0.7939383,0.81452,0.65571904,0.44877928,0.8637455,0.8381915,0.6112064,0.39088434,0.08869982,0.5011833,0.17563164,0.5405835,0.4595009,0.6794712,0.19282168,0.06455356,0.121901095,0.37149632,0.50353956,0.10641235,0.23264623,0.22113371,0.41463435,0.3560632,0.7242997,0.9252722,0.885288,0.0017187595,0.5020398,0.26534027,0.56385165,0.7019373,0.7829072,0.4392187,0.070479274,0.5649752,0.846643,0.50597644,0.24101502,0.29141307,0.78354275,0.631523,0.9340354,0.85711163,0.7793834,0.09992319,0.9473413,0.5501159,0.03976375,0.523833,0.11089921,0.53416437,0.108048916,0.0036424398,0.9128925,0.20220417,0.693155,0.5624512,0.31119198,0.5518241,0.43871373,0.052178502,0.24645352,0.14071846,0.27798462,0.35105175,0.25798845,0.7441948,0.9552024,0.3599962,0.39134574,0.84608954,0.849787,0.6751669,0.034647703,0.9858466,0.13778716,0.34515572,0.20685768,0.9586565,0.945879,0.84363383,0.95138216,0.39550096,0.727209,0.68300945,0.521595,0.75936514,0.0073034763,0.9474406,0.78751385,0.8350858,0.4040131,0.652443,0.8922248,0.64693624,0.98217314,0.5332761,0.46286112,0.4880103,0.6176711,0.9954662,0.4867552,0.15247452,0.7398619,0.6410271,0.25670707,0.75408953,0.6638563,0.44327432,0.9920152,0.60763687,0.2510494,0.5632278,0.37656546,0.058820844,0.41893137,0.8726276,0.8219354,0.3643483,0.90000176,0.25174212,0.21041614,0.5073406,0.055500925,0.14658523,0.18346548,0.37524313,0.5628345,0.45483756,0.30244827,0.6668533,0.876217,0.9115755,0.6500893,0.055431128,0.70611537,0.2749052,0.565437,0.04781592,0.8130286,0.118814886,0.6886895,0.24780911,0.7759198,0.74358135,0.3847295,0.38122678,0.7945536,0.95248044,0.91060203,0.67161953,0.9326843,0.90929353,0.86095595,0.58784705,0.21350706,0.86390084,0.027917027,0.07004541,0.27622432,0.63341177,0.21071666,0.5760486,0.5799343,0.45450366,0.49437356,0.023576856,0.3850665,0.21084309,0.9439748,0.12022656,0.15556723,0.12531042,0.71673787,0.9262244,0.32047826,0.8543837,0.5426315,0.11862892,0.6685963,0.8465599,0.5842672,0.3606637,0.4316271,0.8039671,0.27540404,0.40439993,0.1930551,0.9200215,0.038234234,0.7448413,0.9366925,0.41513056,0.5860748,0.8406512,0.57332265
0.9365222,0.9176553,0.50221246,0.9610794,0.20040917,0.27489227,0.16209376,0.31905872,0.13135111,0.8579938,0.4245937,0.11899865,0.8121647,0.10336971,0.24202037,0.99138016,0.15658581,0.13652003,0.73097456,0.77323544,0.67161137,0.27787995,0.1360358,0.17895591,0.73525465,0.3721401,0.6701465,0.47090793,0.2959823,0.927632,0.08505064,0.41532254,0.64492536,0.7243035,0.95972675,0.6663853,0.16046023,0.9631341,0.23048854,0.66108936,0.49325418,0.11781955,0.20905691,0.5189239,0.748645,0.55038077,0.84599817,0.35889375,0.86091006,0.2800265,0.45201486,0.05040878,0.23357803,0.44377077,0.77619886,0.21725595,0.48104447,0.61943954,0.46153438,0.73860794,0.6385623,0.9434437,0.042352498,0.9975103,0.44973302,0.61745,0.08266324,0.4062928,0.84336436,0.3066011,0.17978662,0.5870924,0.6766427,0.7925339,0.63633925,0.7243305,0.9516388,0.79281443,0.9559563,0.055097222,0.775347,0.5102932,0.06920618,0.86911684,0.45649427,0.9856048,0.6693033,0.89613205,0.7794827,0.67133737,0.7052509,0.7028646,0.7465759,0.07353926,0.6294911,0.13459367,0.7788152,0.2266646,0.6731748,0.92771804,0.34961337,0.26911438,0.7934066,0.90494365,0.7602065,0.25842702,0.86716586,0.52291447,0.26753962,0.5103832,0.86618125,0.6804169,0.5605438,0.32653713,0.44152832,0.6262971,0.5622118,0.17614609,0.9062228,0.15853584,0.6309811,0.8318618,0.18288738,0.33431727,0.781755,0.83777964,0.24352896,0.07847339,0.35337156,0.42923158,0.6824404,0.94632286,0.99330217,0.99859464,0.44913006,0.5977089,0.58421475,0.3588838,0.7449224,0.12137556,0.36734462,0.41902703,0.45078278,0.50806916,0.15521365,0.97076136,0.8853569,0.6285134,0.6364281,0.640043,0.17667049,0.7962254,0.7167799,0.34593093,0.003149271,0.13445699,0.87222797,0.8287755,0.8043365,0.50980353,0.37064064,0.9701948,0.45465076,0.8399602,0.63276196,0.13194978,0.44928485,0.29804367,0.82160133,0.42057806,0.12360644,0.64243925,0.70630485,0.806808,0.9279783,0.017251074,0.67972094,0.4457413,0.34186053,0.18906415,0.7665801,0.6465406,0.91777974,0.41359562,0.62632376,0.7814957,0.7802887,0.8134737,0.86608964,0.80179274,0.30418545,0.2720315,0.10362339,0.89665395,0.4056862,0.5908199,0.85938287,0.9969182,0.906508,0.3416695
